6397,Jake Odorizzi,Rays,2,3,3,1,1,0,0,0,0,1,.333,0,0,0,0,0,0,0,0,.333
9884,Travis Wood,Cubs,6,6,6,2,2,0,0,0,0,0,.333,0,0,0,0,0,0,0,0,.333
11426,Drew Pomeranz,Padres,10,12,12,4,4,0,0,0,0,3,.333,0,0,0,0,0,1,0,0,.333
12825,Joel De La Cruz,Braves,5,6,6,2,2,0,0,0,0,0,.333,0,0,0,0,0,0,0,0,.333
14374,Tyler Glasnow,Pirates,3,3,3,1,1,0,0,0,0,0,.333,0,0,0,0,0,0,0,0,.333
15474,Lucas Giolito,Nationals,3,3,3,1,1,0,0,0,0,0,.333,0,0,0,0,0,0,0,0,.333
10131,Stephen Strasburg,Nationals,16,31,31,10,9,1,0,0,0,1,.323,0,0,0,0,0,1,0,0,.323
6797,Julio Teheran,Braves,19,28,28,9,8,1,0,0,0,1,.321,0,0,0,0,0,0,0,0,.321
9492,Bud Norris,- - -,13,16,16,5,4,0,1,0,0,1,.313,0,0,0,0,0,0,0,0,.313
1051,Jake Peavy,Giants,10,13,13,4,4,0,0,0,0,2,.308,0,0,0,0,0,0,0,0,.308
1841,Edwin Jackson,Padres,6,10,10,3,2,1,0,0,0,1,.300,0,0,0,0,0,0,0,0,.300
8782,Andrew Cashner,- - -,18,20,20,6,6,0,0,0,0,1,.300,0,0,0,0,0,0,0,0,.300
10197,Shelby Miller,Diamondbacks,10,10,10,3,1,1,1,0,0,0,.300,0,0,0,0,0,0,0,0,.300
10811,Mike Foltynewicz,Braves,12,17,17,5,4,1,0,0,0,1,.294,0,0,0,0,0,0,0,0,.294
11682,Carlos Martinez,Cardinals,20,34,34,10,9,1,0,0,0,2,.294,0,0,0,0,0,0,0,0,.294
375,Bartolo Colon,Mets,13,14,15,4,2,2,0,0,0,0,.286,0,0,0,0,1,1,0,0,.286
4897,Scott Kazmir,Dodgers,12,14,15,4,4,0,0,0,0,2,.286,0,0,0,0,1,0,0,0,.286
5524,Madison Bumgarner,Giants,23,35,35,10,6,4,0,0,0,0,.286,0,0,0,0,0,1,0,0,.286
6895,Chase Anderson,Brewers,13,14,14,4,4,0,0,0,0,1,.286,0,0,0,0,0,0,0,0,.286
14165,Rob Whalen,Braves,5,7,7,2,2,0,0,0,0,0,.286,0,0,0,0,0,0,0,0,.286
14457,Adam Conley,Marlins,10,14,14,4,4,0,0,0,0,0,.286,0,0,0,0,0,0,0,0,.286
15291,Steven Brault,Pirates,6,7,7,2,2,0,0,0,0,0,.286,0,0,0,0,0,0,0,0,.286
3254,Jeff Samardzija,Giants,18,32,32,9,4,5,0,0,0,6,.281,0,0,0,0,0,0,0,0,.281
7448,Gio Gonzalez,Nationals,20,25,26,7,5,2,0,0,0,1,.280,0,0,0,0,1,0,0,0,.280
13050,Anthony DeSclafani,Reds,15,18,18,5,4,1,0,0,0,1,.278,0,0,0,0,0,0,0,0,.278
8137,Jaime Garcia,Cardinals,17,22,22,6,6,0,0,0,0,2,.273,0,0,0,0,0,0,0,0,.273
12049,Kyle Hendricks,Cubs,17,22,22,6,6,0,0,0,0,0,.273,0,0,0,0,0,0,0,0,.273
3137,Max Scherzer,Nationals,24,37,37,10,9,1,0,0,0,6,.270,0,0,0,0,0,1,0,0,.270
2929,Jeff Locke,Pirates,13,15,16,4,4,0,0,0,0,0,.267,0,0,0,0,1,0,0,0,.267
12317,Colin Rea,Padres,11,15,15,4,4,0,0,0,0,1,.267,0,0,0,0,0,0,0,0,.267
9895,Chris Rusin,Rockies,14,19,19,5,4,0,1,0,0,3,.263,0,0,0,0,0,0,0,0,.263
2233,Adam Wainwright,Cardinals,27,35,35,9,2,6,1,0,0,9,.257,0,0,0,0,0,0,0,0,.257
4371,Jeremy Hellickson,Phillies,18,24,24,6,6,0,0,0,0,0,.250,0,0,0,0,0,0,0,0,.250
6249,Trevor Cahill,Cubs,4,4,4,1,1,0,0,0,0,0,.250,0,0,0,0,0,0,0,0,.250
