14682,Luis Perdomo,Padres,7,5,8,1,0,1,0,0,0,1,.200,0,0,0,0,3,0,0,0,.200
14975,Chad Kuhl,Pirates,6,5,7,1,1,0,0,0,0,0,.200,0,0,0,0,2,0,0,0,.200
18498,Kenta Maeda,Dodgers,12,5,13,1,1,0,0,0,0,1,.200,0,0,0,0,8,1,0,0,.200
1507,John Lackey,Cubs,10,6,10,1,1,0,0,0,0,1,.167,0,0,0,0,4,1,0,0,.167
10130,Mike Leake,Cardinals,6,6,9,1,1,0,0,0,0,1,.167,0,0,0,0,3,2,0,0,.167
12664,Jerad Eickhoff,Phillies,7,8,8,1,1,0,0,0,0,2,.125,0,0,0,0,0,2,0,0,.125
375,Bartolo Colon,Mets,7,5,8,0,0,0,0,0,0,0,.000,0,0,0,0,3,2,0,0,.000
404,CC Sabathia,Yankees,1,1,2,0,0,0,0,0,0,0,.000,0,0,0,0,1,1,0,0,.000
1011,Ryan Vogelsong,Pirates,2,0,2,0,0,0,0,0,0,0,.000,0,0,0,0,2,0,0,0,.000
1890,Matt Moore,- - -,7,3,7,0,0,0,0,0,0,0,.000,0,0,0,0,4,1,0,0,.000
1994,Ivan Nova,Pirates,3,1,3,0,0,0,0,0,0,0,.000,0,0,0,0,2,0,0,0,.000
2155,Alfredo Simon,Reds,4,1,4,0,0,0,0,0,0,1,.000,0,0,0,0,3,0,0,0,.000
2429,Corey Kluber,Indians,2,0,2,0,0,0,0,0,0,0,.000,0,0,0,0,2,0,0,0,.000
2608,Jhoulys Chacin,Braves,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
2859,Ross Detwiler,Athletics,1,0,1,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
2929,Jeff Locke,Pirates,4,0,5,0,0,0,0,0,0,0,.000,0,0,0,0,5,0,0,0,.000
3132,Tony Watson,Pirates,1,0,1,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
3184,David Price,Red Sox,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
3200,Ervin Santana,Twins,1,0,1,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
3340,Matt Garza,Brewers,4,1,4,0,0,0,0,0,0,0,.000,0,0,0,0,3,1,0,0,.000
3551,Clayton Richard,Padres,4,1,4,0,0,0,0,0,0,0,.000,0,0,0,0,3,0,0,0,.000
3862,Rubby de la Rosa,Diamondbacks,4,2,5,0,0,0,0,0,0,1,.000,0,0,0,0,3,1,0,0,.000
4020,Yusmeiro Petit,Nationals,2,1,2,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
4138,Carlos Villanueva,Padres,1,0,1,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
4235,Jered Weaver,Angels,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
4505,Jordan Zimmermann,Tigers,1,0,1,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
4662,Brandon McCarthy,Dodgers,2,3,3,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
4676,Charlie Morton,Phillies,2,1,2,0,0,0,0,0,0,0,.000,0,0,0,0,1,1,0,0,.000
4732,Matt Cain,Giants,3,2,3,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
4772,Felix Hernandez,Mariners,2,0,2,0,0,0,0,0,0,0,.000,0,0,0,0,2,0,0,0,.000
4776,Matt Shoemaker,Angels,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
4806,Rich Hill,Dodgers,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
4869,Mike Montgomery,Cubs,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
4930,Jon Lester,Cubs,10,6,13,0,0,0,0,0,0,3,.000,0,0,0,0,7,1,0,0,.000
4972,Cole Hamels,Rangers,2,2,2,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
5057,Yohan Flande,Rockies,1,0,1,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
5279,Chris Tillman,Orioles,1,0,1,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
5702,Junior Guerra,Brewers,8,1,9,0,0,0,0,0,0,0,.000,0,0,0,0,8,0,0,0,.000
5867,Danny Salazar,Indians,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
6175,Albert Suarez,Giants,4,1,4,0,0,0,0,0,0,1,.000,0,0,0,0,3,0,0,0,.000
6249,Trevor Cahill,Cubs,2,0,2,0,0,0,0,0,0,1,.000,0,0,0,0,2,0,0,0,.000
6345,Chris Archer,Rays,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
6895,Chase Anderson,Brewers,9,4,9,0,0,0,0,0,0,0,.000,0,0,0,0,5,0,0,0,.000
6902,Martin Perez,Rangers,1,0,1,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
6984,Luis Garcia,Phillies,1,0,1,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
7312,Josh Collmenter,Braves,1,0,1,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
7396,Dillon Gee,Royals,2,0,2,0,0,0,0,0,0,0,.000,0,0,0,0,2,0,0,0,.000
7410,J.A. Happ,Blue Jays,2,1,4,0,0,0,0,0,0,0,.000,0,0,0,0,3,0,0,0,.000
7448,Gio Gonzalez,Nationals,6,3,8,0,0,0,0,0,0,1,.000,0,0,0,1,4,0,0,0,.000
7531,Collin McHugh,Astros,1,1,3,0,0,0,0,0,0,0,.000,0,0,0,0,2,0,0,0,.000
7541,Lucas Harrell,Braves,2,2,2,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
7593,Jordan Lyles,Rockies,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
7738,Wily Peralta,Brewers,5,4,5,0,0,0,0,0,0,0,.000,0,0,0,0,1,1,0,0,.000
7942,Christian Friedrich,Padres,7,4,7,0,0,0,0,0,0,0,.000,0,0,0,0,3,1,0,0,.000
8037,Paul Clemens,Padres,2,1,2,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
8173,Yovani Gallardo,Orioles,1,0,1,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
8362,Homer Bailey,Reds,2,2,2,0,0,0,0,0,0,0,.000,0,0,0,0,0,1,0,0,.000
8493,John Lamb,Reds,1,0,1,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
8779,Wade Miley,Orioles,1,0,1,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
8782,Andrew Cashner,- - -,4,1,4,0,0,0,0,0,0,0,.000,0,0,0,0,3,0,0,0,.000
9029,Adam Warren,Cubs,1,0,1,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
9111,Brad Hand,Padres,2,1,2,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
9132,Nathan Eovaldi,Yankees,1,0,1,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
9174,Casey Kelly,Braves,1,0,1,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
9388,Josh Tomlin,Indians,1,0,1,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
9425,Doug Fister,Astros,2,2,4,0,0,0,0,0,0,0,.000,0,0,0,0,2,0,0,0,.000
9460,Dan Straily,Reds,12,4,15,0,0,0,0,0,0,0,.000,0,0,0,0,11,0,0,0,.000
9894,Mike Broadway,Giants,1,0,1,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
9895,Chris Rusin,Rockies,4,4,5,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
10123,Kyle Gibson,Twins,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
10131,Stephen Strasburg,Nationals,12,6,13,0,0,0,0,0,0,1,.000,0,0,0,0,7,1,0,0,.000
10304,Jarred Cosart,- - -,3,2,4,0,0,0,0,0,0,0,.000,0,0,0,0,2,0,0,0,.000
10528,Drew Hayes,Reds,1,0,1,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
10587,Chad Bettis,Rockies,11,7,12,0,0,0,0,0,0,2,.000,0,0,0,0,5,1,0,0,.000
10770,Tyler Cravy,Brewers,1,0,1,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
10811,Mike Foltynewicz,Braves,5,0,5,0,0,0,0,0,0,0,.000,0,0,0,0,5,0,0,0,.000
10925,Christian Bergman,Rockies,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
10968,Tim Adleman,Reds,1,0,2,0,0,0,0,0,0,0,.000,0,0,0,0,2,0,0,0,.000
11137,Mike Bolsinger,Dodgers,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
11189,Vince Velasquez,Phillies,5,2,5,0,0,0,0,0,0,0,.000,0,0,0,0,3,1,0,0,.000
11294,Zach Neal,Athletics,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
11378,Tyrell Jenkins,Braves,6,3,7,0,0,0,0,0,0,0,.000,0,0,0,0,4,0,0,0,.000
11426,Drew Pomeranz,Padres,3,1,3,0,0,0,0,0,0,0,.000,0,0,0,0,2,0,0,0,.000
11432,A.J. Schugel,Pirates,1,0,1,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
11467,A.J. Cole,Nationals,2,1,2,0,0,0,0,0,0,0,.000,0,0,0,0,1,1,0,0,.000
11486,Robbie Ray,Diamondbacks,6,2,8,0,0,0,0,0,0,0,.000,0,0,0,0,6,0,0,0,.000
11530,Jose Fernandez,Marlins,8,3,11,0,0,0,0,0,0,0,.000,0,0,0,0,8,0,0,0,.000
11589,Jose Urena,Marlins,5,1,5,0,0,0,0,0,0,0,.000,0,0,0,0,4,0,0,0,.000
11592,Williams Perez,Braves,3,2,4,0,0,0,0,0,0,0,.000,0,0,0,0,2,0,0,0,.000
11674,Jameson Taillon,Pirates,6,2,6,0,0,0,0,0,0,0,.000,0,0,0,0,4,1,0,0,.000
11754,Justin Nicolino,Marlins,2,1,2,0,0,0,0,0,0,0,.000,0,0,0,0,1,1,0,0,.000
11762,Noah Syndergaard,Mets,6,4,6,0,0,0,0,0,0,0,.000,0,0,0,0,2,1,0,0,.000
11801,Hansel Robles,Mets,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,1,0,0,.000
12317,Colin Rea,- - -,6,2,6,0,0,0,0,0,0,0,.000,0,0,0,0,4,0,0,0,.000
12447,Seth Lugo,Mets,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
12520,Erik Johnson,Padres,1,0,1,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
12580,Adam Morgan,Phillies,4,1,4,0,0,0,0,0,0,0,.000,0,0,0,0,3,0,0,0,.000
12703,Trevor Bauer,Indians,1,0,1,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
12756,Jake Esch,Marlins,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
12768,Sonny Gray,Athletics,1,0,1,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
12804,Matt Wisler,Braves,11,5,11,0,0,0,0,0,0,1,.000,0,0,0,1,5,2,0,0,.000
12905,Logan Verrett,Mets,4,1,4,0,0,0,0,0,0,0,.000,0,0,0,0,3,0,0,0,.000
12970,Joe Musgrove,Astros,1,0,1,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
13048,Hisashi Iwakuma,Mariners,1,0,1,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
13050,Anthony DeSclafani,Reds,2,1,2,0,0,0,0,0,0,0,.000,0,0,0,0,1,1,0,0,.000
13071,Wei-Yin Chen,Marlins,11,9,14,0,0,0,0,0,0,0,.000,0,0,0,0,5,2,0,0,.000
13074,Yu Darvish,Rangers,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,1,0,0,.000
13125,Gerrit Cole,Pirates,5,3,5,0,0,0,0,0,0,0,.000,0,0,0,0,2,0,0,0,.000
13273,Ross Stripling,Dodgers,2,1,2,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
13420,Matt Koch,Diamondbacks,2,0,2,0,0,0,0,0,0,0,.000,0,0,0,0,2,0,0,0,.000
13431,Marcus Stroman,Blue Jays,1,1,2,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
13453,Eddie Butler,Rockies,5,2,6,0,0,0,0,0,0,0,.000,0,0,0,0,4,0,0,0,.000
13528,Matt Bowman,Cardinals,1,0,1,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
13594,Robert Stephenson,Reds,5,2,5,0,0,0,0,0,0,0,.000,0,0,0,0,3,1,0,0,.000
13684,John Gant,Braves,3,0,3,0,0,0,0,0,0,0,.000,0,0,0,0,3,0,0,0,.000
13696,Robert Gsellman,Mets,5,4,6,0,0,0,0,0,0,0,.000,0,0,0,0,2,0,0,0,.000
13758,Tyler Duffey,Twins,1,0,1,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
13761,Chris Stratton,Giants,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,1,0,0,.000
13774,Zach Eflin,Phillies,2,2,2,0,0,0,0,0,0,0,.000,0,0,0,0,0,2,0,0,.000
13781,Alex Wood,Dodgers,3,2,4,0,0,0,0,0,0,2,.000,0,0,0,0,2,0,0,0,.000
13849,Jon Moscot,Reds,2,0,2,0,0,0,0,0,0,0,.000,0,0,0,0,2,0,0,0,.000
14078,Michael Wacha,Cardinals,7,5,7,0,0,0,0,0,0,0,.000,0,0,0,0,2,1,0,0,.000
14099,Cesar Vargas,Padres,1,0,1,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
14120,Lance McCullers,Astros,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
14165,Rob Whalen,Braves,1,0,1,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
14361,Ty Blach,Giants,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
14371,Jake Thompson,Phillies,3,1,4,0,0,0,0,0,0,0,.000,0,0,0,0,3,0,0,0,.000
14710,Edwin Diaz,Mariners,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
14862,Zack Godley,Diamondbacks,1,0,1,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
14934,Aaron Blair,Braves,3,1,3,0,0,0,0,0,0,0,.000,0,0,0,0,2,0,0,0,.000
15015,Alex Reyes,Cardinals,2,1,2,0,0,0,0,0,0,1,.000,0,0,0,0,1,0,0,0,.000
15038,German Marquez,Rockies,3,1,3,0,0,0,0,0,0,0,.000,0,0,0,0,2,0,0,0,.000
15179,Daniel Wright,Reds,1,0,1,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
15232,Cody Reed,Reds,5,3,5,0,0,0,0,0,0,0,.000,0,0,0,0,2,0,0,0,.000
15291,Steven Brault,Pirates,2,1,2,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
15463,Jose De Leon,Dodgers,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
15474,Lucas Giolito,Nationals,2,0,2,0,0,0,0,0,0,0,.000,0,0,0,0,2,0,0,0,.000
15514,Kendall Graveman,Athletics,1,0,1,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
15873,Sean Manaea,Athletics,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
16137,Carlos Rodon,White Sox,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
16149,Aaron Nola,Phillies,4,3,4,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
16208,Brandon Finnegan,Reds,11,6,11,0,0,0,0,0,0,0,.000,0,0,0,0,5,2,0,0,.000
16400,Reynaldo Lopez,Nationals,2,1,3,0,0,0,0,0,0,0,.000,0,0,0,0,2,0,0,0,.000
16727,Brock Stewart,Dodgers,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
17130,Raisel Iglesias,Reds,2,2,2,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
17432,Jeff Hoffman,Rockies,1,0,1,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
