PlayerID,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG
847,Alfonso Soriano,- - -,38,73,73,17,13,4,0,0,0,3,0,0,0,0,0,0,1,0,0,.233
2495,Pedro Alvarez,Pirates,80,134,134,31,22,9,0,0,0,15,0,0,0,0,0,0,5,0,0,.231
8722,Jason Castro,Astros,7,13,13,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.231
3154,Domonic Brown,Phillies,24,31,31,7,6,1,0,0,0,2,0,0,0,0,0,0,0,0,0,.226
4810,Brian McCann,Braves,61,130,131,29,25,4,0,0,0,9,0,0,0,0,1,0,4,0,0,.223
1617,Lyle Overbay,Yankees,27,36,36,8,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,.222
2041,John Buck,Mets,4,9,9,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.222
5587,Carlos Corporan,Astros,6,9,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.222
5928,Daric Barton,Athletics,5,9,9,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.222
6368,Adam Jones,Orioles,7,9,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.222
1573,Travis Hafner,Yankees,62,123,123,27,19,7,1,0,0,7,0,0,0,0,0,0,4,0,0,.220
9785,Kyle Seager,Mariners,22,41,41,9,7,1,1,0,0,4,0,0,0,0,0,0,1,0,0,.220
2554,Chris Parmelee,Twins,15,23,23,5,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,.217
4892,Mike Moustakas,Royals,12,14,14,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.214
1845,Jonny Gomes,Red Sox,15,19,19,4,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,.211
7619,Mark Reynolds,- - -,27,48,48,10,8,2,0,0,0,2,0,0,0,0,0,0,0,0,0,.208
2113,Ryan Doumit,Twins,39,79,79,16,13,3,0,0,0,4,0,0,0,0,0,0,1,0,0,.203
1274,Alex Rodriguez,Yankees,4,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.200
5343,Brandon Crawford,Giants,3,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.200
6848,Eduardo Nunez,Yankees,2,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.200
7399,Billy Butler,Royals,3,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.200
7480,Mike Carp,Red Sox,8,10,10,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,.200
10306,Oswaldo Arcia,Twins,3,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.200
11493,Manny Machado,Orioles,3,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.200
4940,Jason Heyward,Braves,17,26,26,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.192
6265,Andre Ethier,Dodgers,9,11,11,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.182
2151,Edwin Encarnacion,Blue Jays,54,95,95,17,12,5,0,0,0,5,0,0,0,0,0,0,4,0,0,.179
6201,Nate Schierholtz,Cubs,12,17,17,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,.176
818,Jason Giambi,Indians,49,86,87,15,10,5,0,0,0,6,0,0,0,0,1,0,6,0,0,.174
1042,Mark Kotsay,Padres,5,6,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.167
3442,Dan Uggla,Braves,19,30,30,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.167
4464,Mike Baxter,Mets,4,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.167
6352,Ryan Sweeney,Cubs,5,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.167
8585,Yuniesky Betancourt,Brewers,5,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.167
2234,Kelly Johnson,Rays,17,25,25,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.160
7539,Neil Walker,Pirates,10,13,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.154
3364,Miguel Montero,Diamondbacks,9,14,14,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,.143
5038,Josh Donaldson,Athletics,6,7,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.143
9187,Jordan Danks,White Sox,3,7,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.143
1857,Joe Mauer,Twins,9,16,16,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.125
6876,Mark Trumbo,Angels,13,21,21,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,.095
5666,Devin Mesoraco,Reds,7,11,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.091
1926,Scott Hairston,- - -,9,12,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.083
1281,Mark Teixeira,Yankees,10,14,14,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,.071
1260,Ryan Ludwick,Reds,7,15,15,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,.067
6195,Ian Kinsler,Rangers,12,15,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.067
49,Kyle Blanks,Padres,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000
166,Brian Roberts,Orioles,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000
242,Paul Konerko,White Sox,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000
395,John McDonald,Phillies,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000
454,Juan Uribe,Dodgers,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000
470,Brandon Inge,Pirates,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.000
914,Brennan Boesch,Yankees,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000
1126,Cody Ransom,Cubs,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000
1327,Jayson Werth,Nationals,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000
